Name,Stock ID,Yahoo ticker,LC
Oracle Financial Services Software Ltd,INE881D01027,OFSS.BO,India
Orange SA,FR0000133308,ORA.PA,France
O'Reilly Automotive Inc,US67103H1077,ORLY,United States
Orica Ltd,AU000000ORI1,ORI.AX,Australia
Oriental Land Co Ltd/Japan,JP3198900007,4661.T,Japan
Orient Overseas International Ltd,BMG677491539,0316.HK,Hong Kong
Orient Securities Co Ltd/China,CNE100001ZV6,600958.SS,China
Origin Energy Ltd,AU000000ORG5,ORG.AX,Australia
Orion Corp/Republic of Korea,KR7271560005,271560.KS,South Korea
Orion Oyj,FI0009014377,ORNBV.HE,Finland
ORIX Corp,JP3200450009,8591.T,Japan
Orkla ASA,NO0003733800,ORK.OL,Norway
ORLEN SA,PLPKN0000018,PKN.WA,Poland
Orora Ltd,AU000000ORA8,ORA.AX,Australia
Orsted AS,DK0060094928,ORSTED.CO,Denmark
Osaka Gas Co Ltd,JP3180400008,9532.T,Japan
Otis Worldwide Corp,US68902V1070,OTIS,United States
OTP Bank Nyrt,HU0000061726,OTP.BD,Bangladesh
Otsuka Corp,JP3188200004,4768.T,Japan
Otsuka Holdings Co Ltd,JP3188220002,4578.T,Japan
OUTsurance Group Ltd,ZAE000314084,OUT.JO,South Africa
Oversea-Chinese Banking Corp Ltd,SG1S04926220,O39.SI,Singapore
Ovintiv Inc,US69047Q1022,OVV,United States
Owens Corning,US6907421019,OC,United States
PACCAR Inc,US6937181088,PCAR,United States
Packaging Corp of America,US6951561090,PKG,United States
Page Industries Ltd,INE761H01022,PAGEIND.NS,India
Paladin Energy Ltd,AU000000PDN8,PDN.AX,Australia
Palantir Technologies Inc,US69608A1088,PLTR,United States
Palo Alto Networks Inc,US6974351057,PANW,United States
Pan American Silver Corp,CA6979001089,PAAS.TO,Canada
Panasonic Holdings Corp,JP3866800000,6752.T,Japan
Pandora A/S,DK0060252690,PNDORA.CO,Denmark
Pan Pacific International Holdings Corp,JP3639650005,7532.T,Japan
Parker-Hannifin Corp,US7010941042,PH,United States
Parkland Corp,CA70137W1086,PKI.TO,Canada
Partners Group Holding AG,CH0024608827,PGHN.SW,Switzerland
Patriot Battery Metals Inc,AU0000251258,PMT.AX,Australia
Paychex Inc,US7043261079,PAYX,United States
Paycom Software Inc,US70432V1026,PAYC,United States
PayPal Holdings Inc,US70450Y1038,PYPL,United States
PB Fintech Ltd,INE417T01026,POLICYBZR.NS,India
PDD Holdings Inc,US7223041028,9PDA.SG,Germany
Pearson PLC,GB0006776081,PSON.L,United Kingdom
Peet Ltd,AU000000PPC5,PPC.AX,Australia
Pegasus Hava Tasimaciligi AS,TREPEGS00016,PGSUS.IS,Turkey
Pegatron Corp,TW0004938006,4938.TW,Taiwan
Pembina Pipeline Corp,CA7063271034,PPL.TO,Canada
Pentair PLC,IE00BLS09M33,PNR,United States
People's Insurance Co Group of China Ltd/The,CNE100003F27,601319.SS,China
People's Insurance Co Group of China Ltd/The,CNE100001MK7,1339.HK,Hong Kong
Pepkor Holdings Ltd,ZAE000259479,PPH.JO,South Africa
PepsiCo Inc,US7134481081,PEP,United States
Perenti Ltd,AU0000061897,PRN.AX,Australia
Pernod Ricard SA,FR0000120693,RI.PA,France
Perpetual Ltd,AU000000PPT9,PPT.AX,Australia
Perseus Mining Ltd,AU000000PRU3,PRU.AX,Australia
Persimmon PLC,GB0006825383,PSN.L,United Kingdom
Persistent Systems Ltd,INE262H01021,PERSISTENT.NS,India
Persol Holdings Co Ltd,JP3547670004,2181.T,Japan
PetroChina Co Ltd,CNE1000003W8,0857.HK,Hong Kong
PetroChina Co Ltd,CNE1000007Q1,601857.SS,China
Petroleo Brasileiro SA,US71654V1017,PBR-A,United States
Petroleo Brasileiro SA,BRPETRACNOR9,PETR3.SA,Brazil
Petroleo Brasileiro SA,BRPETRACNPR6,PETR4.SA,Brazil
Petroleo Brasileiro SA,US71654V4086,PBR,United States
Petronas Chemicals Group Bhd,MYL5183OO008,5183.KL,Malaysia
Petronas Dagangan Bhd,MYL5681OO001,5681.KL,Malaysia
Petronas Gas Bhd,MYL6033OO004,6033.KL,Malaysia
Petronet LNG Ltd,INE347G01014,PETRONET.NS,India
PEXA Group Ltd,AU0000158594,PXA.AX,Australia
Pfizer Inc,US7170811035,PFE,United States
PG&E Corp,US69331C1080,PCG,United States
PGE Polska Grupa Energetyczna SA,PLPGER000010,PGE.WA,Poland
PharmaEssentia Corp,TW0006446008,6446.TW,Taiwan
Phillips 66,US7185461040,PSX,United States
Phoenix Group Holdings PLC,GB00BGXQNP29,PHNX.L,United Kingdom
Phoenix Mills Ltd/The,INE211B01039,PHOENIXLTD.BO,India
PICC Property & Casualty Co Ltd,CNE100000593,2328.HK,Hong Kong
Pidilite Industries Ltd,INE318A01026,PIDILITIND.NS,India
PI Industries Ltd,INE603J01030,PIIND.BO,India
Pilbara Minerals Ltd,AU000000PLS0,PLS.AX,Australia
Ping An Bank Co Ltd,CNE000000040,000001.SZ,China
Ping An Insurance Group Co of China Ltd,CNE1000003X6,2318.HK,Hong Kong
Ping An Insurance Group Co of China Ltd,CNE000001R84,601318.SS,China
Pinnacle Investment Management Group Ltd,AU000000PNI7,PNI.AX,Australia
Pinterest Inc,US72352L1061,PINS,United States
Piotech Inc,CNE100005998,688072.SS,China
Piraeus Financial Holdings SA,GRS014003032,TPEIR.AT,Greece
Platinum Asset Management Ltd,AU000000PTM6,PTM.AX,Australia
PLDT Inc,PHY7072Q1032,,
PNC Financial Services Group Inc/The,US6934751057,PNC,United States
Polycab India Ltd,INE455K01017,POLYCAB.NS,India
Poly Developments and Holdings Group Co Ltd,CNE000001ND1,600048.SS,China
PolyNovo Ltd,AU000000PNV0,PNV.AX,Australia
Pool Corp,US73278L1052,POOL,United States
Pop Mart International Group Ltd,KYG7170M1033,9992.HK,Hong Kong
Porsche Automobil Holding SE,DE000PAH0038,PAH3.DE,Germany
Posco DX Co Ltd,KR7022100002,022100.KS,South Korea
POSCO Future M Co Ltd,KR7003670007,003670.KS,South Korea
POSCO Holdings Inc,KR7005490008,005490.KS,South Korea
Posco International Corp,KR7047050000,047050.KS,South Korea
Postal Savings Bank of China Co Ltd,CNE100003PZ4,601658.SS,China
Postal Savings Bank of China Co Ltd,CNE1000029W3,1658.HK,Hong Kong
Poste Italiane SpA,IT0003796171,PST.MI,Italy
Pou Chen Corp,TW0009904003,9904.TW,Taiwan
Power Assets Holdings Ltd,HK0006000050,0006.HK,Hong Kong
Power Construction Corp of China Ltd,CNE1000017G1,601669.SS,China
Power Corp of Canada,CA7392391016,POW.TO,Canada
Power Finance Corp Ltd,INE134E01011,PFC.NS,India
Power Grid Corp of India Ltd,INE752E01010,POWERGRID.NS,India
Powszechna Kasa Oszczednosci Bank Polski SA,PLPKO0000016,PKO.WA,Poland
Powszechny Zaklad Ubezpieczen SA,PLPZU0000011,PZU.WA,Poland
PPB Group Bhd,MYL4065OO008,4065.KL,Malaysia
PPG Industries Inc,US6935061076,PPG,United States
PPL Corp,US69351T1060,PPL,United States
Praemium Ltd,AU000000PPS1,PPS.AX,Australia
Predictive Discovery Ltd,AU000000PDI8,PDI.AX,Australia
Premier Investments Ltd,AU000000PMV2,PMV.AX,Australia
President Chain Store Corp,TW0002912003,2912.TW,Taiwan
Press Metal Aluminium Holdings Bhd,MYL8869OO009,8869.KL,Malaysia
Prestige Estates Projects Ltd,INE811K01011,PRESTIGE.NS,India
Principal Financial Group Inc,US74251V1026,PFG,United States
PRIO SA/Brazil,BRPRIOACNOR1,PRIO3.SA,Brazil
Procter & Gamble Co/The,US7427181091,PG,United States
Progressive Corp/The,US7433151039,PGR,United States
Pro Medicus Ltd,AU000000PME8,PME.AX,Australia
Promotora y Operadora de Infraestructura SAB de CV,MX01PI000005,PINFRA.MX,Mexico
Propel Funeral Partners Ltd,AU000000PFP8,PFP.AX,Australia
Prosus NV,NL0013654783,PRX.AS,Netherlands
Proya Cosmetics Co Ltd,CNE100002TP9,603605.SS,China
Prudential Financial Inc,US7443201022,PRU,United States
Prudential PLC,GB0007099541,PRU.L,United Kingdom
Prysmian SpA,IT0004176001,PRY.MI,Italy
PTC Inc,US69370C1009,PTC,United States
PTT Exploration & Production PCL,TH0355A10Z12,PTXLF,United States
PTT Exploration & Production PCL,TH0355010R16,PTTEP-R.BK,Thailand
PTT Global Chemical PCL,TH1074010R12,PTTGC-R.BK,Thailand
PTT Oil & Retail Business PCL,THA099010R13,OR-R.BK,Thailand
PTT PCL,TH0646010Z18,PETFF,United States
PTT PCL,TH0646010R18,PTT-R.BK,Thailand
Public Bank Bhd,MYL1295OO004,1295.KL,Malaysia
Publicis Groupe SA,FR0000130577,PUB.PA,France
Public Power Corp SA,GRS434003000,PPC.AT,Greece
Public Service Enterprise Group Inc,US7445731067,PEG,United States
PulteGroup Inc,US7458671010,PHM,United States
Puma SE,DE0006969603,PUM.DE,Germany
Punjab National Bank,INE160A01022,PNB.NS,India
Pure Storage Inc,US74624M1027,PSTG,United States
PWR Holdings Ltd,AU000000PWH0,PWH.AX,Australia
PYC Therapeutics Ltd,AU000000PYC7,PYC.AX,Australia
Qantas Airways Ltd,AU000000QAN2,QAN.AX,Australia
Qatar Electricity & Water Co QSC,QA0006929812,QEWS.QA,Qatar
Qatar Fuel QSC,QA0001200771,QFLS.QA,Qatar
Qatar Gas Transport Co Ltd,QA000A0KD6L1,QGTS.QA,Qatar
Qatar International Islamic Bank QSC,QA0006929879,QIIK.QA,Qatar
Qatar Islamic Bank QPSC,QA0006929853,QIBK.QA,Qatar
Qatar National Bank QPSC,QA0006929895,QNBK.QA,Qatar
QBE Insurance Group Ltd,AU000000QBE9,QBE.AX,Australia
QIAGEN NV,NL0015001WM6,1QGEN.MI,Italy
Qifu Technology Inc,US88557W1018,QFIN,United States
Qinghai Salt Lake Industry Co Ltd,CNE000000SW2,000792.SZ,China
QL Resources Bhd,MYL7084OO006,7084.KL,Malaysia
Qorvo Inc,US74736K1016,QRVO,United States
QUALCOMM Inc,US7475251036,QCOM,United States
Qualitas Real Estate Income Fund,AU0000027310,QRI.AX,Australia
Quanta Computer Inc,TW0002382009,2382.TW,Taiwan
Quanta Services Inc,US74762E1029,PWR,United States
Qube Holdings Ltd,AU000000QUB5,QUB.AX,Australia
Quebecor Inc,CA7481932084,QBR-B.TO,Canada
Quest Diagnostics Inc,US74834L1008,DGX,United States
Raia Drogasil SA,BRRADLACNOR0,RADL3.SA,Brazil
Rail Vikas Nigam Ltd,INE415G01027,RVNL.NS,India
Rakuten Group Inc,JP3967200001,4755.T,Japan
Ramelius Resources Ltd,AU000000RMS4,RMS.AX,Australia
Ramsay Health Care Ltd,AU000000RHC8,RHC.AX,Australia
Randstad NV,NL0000379121,RAND.AS,Netherlands
Range Intelligent Computing Technology Group Co Ltd,CNE100001Z58,300442.SZ,China
Rational AG,DE0007010803,RAA.DE,Germany
Raymond James Financial Inc,US7547301090,RJF,United States
RB Global Inc,CA74935Q1072,RBA,United States
REA Group Ltd,AU000000REA9,REA.AX,Australia
Realtek Semiconductor Corp,TW0002379005,2379.TW,Taiwan
Reckitt Benckiser Group PLC,GB00B24CGK77,RKT.L,United Kingdom
REC Ltd,INE020B01018,RECLTD.NS,India
Recordati Industria Chimica e Farmaceutica SpA,IT0003828271,REC.MI,Italy
Recruit Holdings Co Ltd,JP3970300004,6098.T,Japan
Rede D'Or Sao Luiz SA,BRRDORACNOR8,RDOR3.SA,Brazil
Redeia Corp SA,ES0173093024,RED.MC,Spain
Redox Ltd/Australia,AU0000284895,RDX.AX,Australia
Reece Ltd,AU000000REH4,REH.AX,Australia
Regeneron Pharmaceuticals Inc,US75886F1075,REGN,United States
Regions Financial Corp,US7591EP1005,RF,United States
Regis Healthcare Ltd,AU000000REG6,REG.AX,Australia
Regis Resources Ltd,AU000000RRL8,RRL.AX,Australia
Reinet Investments SCA,LU0383812293,REINA.AS,Netherlands
Reliance Inc,US7595091023,RS,United States
Reliance Industries Ltd,INE002A01018,RELIANCE.NS,India
Reliance Worldwide Corp Ltd,AU000000RWC7,RWC.AX,Australia
RELX PLC,GB00B2B0DG97,REL.L,United Kingdom
Remgro Ltd,ZAE000026480,REM.JO,South Africa
Renault SA,FR0000131906,RNO.PA,France
Renesas Electronics Corp,JP3164720009,6723.T,Japan
Rentokil Initial PLC,GB00B082RF11,RTO.L,United Kingdom
Repsol SA,ES0173516115,REP.MC,Spain
Republic Services Inc,US7607591002,RSG,United States
ResMed Inc,US7611521078,RMD,United States
ResMed Inc,AU000000RMD6,RMD.AX,Australia
Resolute Mining Ltd,AU000000RSG6,RSG.AX,Australia
Resona Holdings Inc,JP3500610005,8308.T,Japan
Restaurant Brands International Inc,CA76131D1033,QSR,United States
Revvity Inc,US7140461093,RVTY,United States
Rexel SA,FR0010451203,RXL.PA,France
RHB Bank Bhd,MYL1066OO009,1066.KL,Malaysia
Rheinmetall AG,DE0007030009,RHM.DE,Germany
Richter Gedeon Nyrt,HU0000123096,,
Ricoh Co Ltd,JP3973400009,7752.T,Japan
Ridley Corp Ltd,AU000000RIC6,AU000000RIC6.SG,Germany
Rio Tinto Ltd,AU000000RIO1,RIO.AX,Australia
Rio Tinto PLC,GB0007188757,RIO.L,United Kingdom
Rivian Automotive Inc,US76954A1034,RIVN,United States
Robert Half Inc,US7703231032,RHI,United States
Robinhood Markets Inc,US7707001027,HOOD,United States
Robinsons Retail Holdings Inc,PHY7318T1017,,
ROBLOX Corp,US7710491033,RBLX,United States
Roche Holding AG,CH0012032048,ROG.SW,Switzerland
Roche Holding AG,CH0012032113,RO.SW,Switzerland
Rockwell Automation Inc,US7739031091,ROK,United States
ROCKWOOL A/S,DK0010219153,0M0A.IL,United Kingdom
Rogers Communications Inc,CA7751092007,RCI-B.TO,Canada
Roku Inc,US77543R1023,ROKU,United States
Rollins Inc,US7757111049,ROL,United States
Rolls-Royce Holdings PLC,GB00B63H8491,RR.L,United Kingdom
Rongsheng Petrochemical Co Ltd,CNE100000W60,002493.SZ,China
Roper Technologies Inc,US7766961061,ROP,United States
Ross Stores Inc,US7782961038,ROST,United States
Royal Bank of Canada,CA7800871021,RY.TO,Canada
Royal Caribbean Cruises Ltd,LR0008862868,RCL,United States
Royalty Pharma PLC,GB00BMVP7Y09,RPRX,United States
RPMGlobal Holdings Ltd,AU000000RUL2,RUL.AX,Australia
RPM International Inc,US7496851038,RPM,United States
Ruentex Development Co Ltd,TW0009945006,9945.TW,Taiwan
Rumo SA,BRRAILACNOR9,RAIL3.SA,Brazil
RWE AG,DE0007037129,RWE.DE,Germany
Ryman Healthcare Ltd,NZRYME0001S4,RYM.NZ,New Zealand
Saab AB,SE0021921269,SAAB-B.ST,Sweden
Safran SA,FR0000073272,SAF.PA,France
Sagax AB,SE0005127818,,
Sage Group PLC/The,GB00B8C3BL03,SGE.L,United Kingdom
SAIC Motor Corp Ltd,CNE000000TY6,600104.SS,China
Sailun Group Co Ltd,CNE1000015F7,601058.SS,China
Salesforce Inc,US79466L3024,CRM,United States
Salmar ASA,NO0010310956,SALM.OL,Norway
Sampo Oyj,FI4000552500,SAMPO.HE,Finland
Samsara Inc,US79589L1061,IOT,United States
Samsung Biologics Co Ltd,KR7207940008,207940.KS,South Korea
Samsung C&T Corp,KR7028260008,028260.KS,South Korea
Samsung E&A Co Ltd,KR7028050003,028050.KS,South Korea
Samsung Electro-Mechanics Co Ltd,KR7009150004,009150.KS,South Korea
Samsung Electronics Co Ltd,KR7005930003,005930.KS,South Korea
Samsung Electronics Co Ltd,KR7005931001,005935.KS,South Korea
Samsung Fire & Marine Insurance Co Ltd,KR7000810002,000810.KS,South Korea
Samsung Heavy Industries Co Ltd,KR7010140002,010140.KS,South Korea
Samsung Life Insurance Co Ltd,KR7032830002,032830.KS,South Korea
Samsung SDI Co Ltd,KR7006400006,006400.KS,South Korea
Samsung SDS Co Ltd,KR7018260000,018260.KS,South Korea
Samvardhana Motherson International Ltd,INE775A01035,MOTHERSON.BO,India
Sanan Optoelectronics Co Ltd,CNE000000KB3,600703.SS,China
Sandfire Resources Ltd,AU000000SFR8,SFR.AX,Australia
Sandoz Group AG,CH1243598427,SDZ.SW,Switzerland
Sands China Ltd,KYG7800X1079,1928.HK,Hong Kong
Sandvik AB,SE0000667891,SAND.ST,Sweden
Sanlam Ltd,ZAE000070660,SLM.JO,South Africa
Sanofi SA,FR0000120578,SAN.PA,France
Santander Bank Polska SA,PLBZ00000044,SPL.WA,Poland
Santos Ltd,AU000000STO6,STO.AX,Australia
Sany Heavy Industry Co Ltd,CNE000001F70,600031.SS,China
SAP SE,DE0007164600,SAP.DE,Germany
Saputo Inc,CA8029121057,SAP.TO,Canada
Sartorius AG,DE0007165631,SRT3.DE,Germany
Sartorius Stedim Biotech,FR0013154002,DIM.PA,France
Sasa Polyester Sanayi AS,TRASASAW91E4,SASA.IS,Turkey
Sasol Ltd,ZAE000006896,SOL.JO,South Africa
Satellite Chemical Co Ltd,CNE100001B07,002648.SZ,China
Sayona Mining Ltd,AU000000SYA5,SYA.AX,Australia
SBI Cards & Payment Services Ltd,INE018E01016,SBICARD.NS,India
SBI Holdings Inc,JP3436120004,8473.T,Japan
SBI Life Insurance Co Ltd,INE123W01016,SBILIFE.NS,India
SCB X PCL,THA790010013,OU8.F,Germany
SCB X PCL,THA790010R17,SCB-R.BK,Thailand
Schindler Holding AG,CH0024638212,SCHN.SW,Switzerland
Schindler Holding AG,CH0024638196,SCHP.SW,Switzerland
Schlumberger NV,AN8068571086,SLB,United States
Schneider Electric SE,FR0000121972,SU.PA,France
Schroders PLC,GB00BP9LHF23,SDR.L,United Kingdom
SCOR SE,FR0010411983,SCR.PA,France
Scout24 SE,DE000A12DM80,G24.DE,Germany
SCREEN Holdings Co Ltd,JP3494600004,7735.T,Japan
SCSK Corp,JP3400400002,9719.T,Japan
SD Guthrie Bhd,MYL5285OO001,5285.KL,Malaysia
SDIC Power Holdings Co Ltd,CNE000000JM2,600886.SS,China
Seagate Technology Holdings PLC,IE00BKVD2N49,STX,United States
Sea Ltd,US81141R1005,SE,United States
SEB SA,FR0000121709,SK.PA,France
Secom Co Ltd,JP3421800008,9735.T,Japan
Securitas AB,SE0000163594,SECU-B.ST,Sweden
SEEK Ltd,AU000000SEK6,SEK.AX,Australia
SEI Investments Co,US7841171033,SEIC,United States
Seiko Epson Corp,JP3414750004,6724.T,Japan
Sekisui Chemical Co Ltd,JP3419400001,4204.T,Japan
Sekisui House Ltd,JP3420600003,1928.T,Japan
Select Harvests Ltd,AU000000SHV6,AU000000SHV6.SG,Germany
Sembcorp Industries Ltd,SG1R50925390,U96.SI,Singapore
Sempra,US8168511090,SRE,United States
Sendas Distribuidora S/A,US81689T1043,ASAIY,United States
Sendas Distribuidora S/A,BRASAIACNOR0,ASAI3.SA,Brazil
Seres Group Co Ltd,CNE1000028B9,601127.SS,China
ServiceNow Inc,US81762P1021,NOW,United States
Service Stream Ltd,AU000000SSM2,SSM.AX,Australia
ServiceTitan Inc,US81764X1037,TTAN,United States
SES SA,LU0088087324,SGBAF,United States
Seven & i Holdings Co Ltd,JP3422950000,3382.T,Japan
Severn Trent PLC,GB00B1FH8J72,SVT.L,United Kingdom
SF Holding Co Ltd,CNE100000L63,002352.SZ,China
SGH Ltd,AU0000364754,SGH.AX,Australia
SG Holdings Co Ltd,JP3162770006,9143.T,Japan
SG Micro Corp,CNE100002NT4,300661.SZ,China
SGS SA,CH1256740924,SGSN.SW,Switzerland
Shandong Gold Mining Co Ltd,CNE1000036N7,1787.HK,Hong Kong
Shandong Gold Mining Co Ltd,CNE000001FR7,600547.SS,China
Shandong Hualu Hengsheng Chemical Co Ltd,CNE000001BM7,600426.SS,China
Shandong Linglong Tyre Co Ltd,CNE100002GM3,601966.SS,China
Shandong Nanshan Aluminum Co Ltd,CNE000001139,600219.SS,China
Shandong Weigao Group Medical Polymer Co Ltd,CNE100000171,1066.HK,Hong Kong
Shanghai Baosight Software Co Ltd,CNE000000C66,600845.SS,China
Shanghai Baosight Software Co Ltd,CNE000000GG0,900926.SS,China
Shanghai BOCHU Electronic Technology Corp Ltd,CNE100003LY6,688188.SS,China
Shanghai Commercial & Savings Bank Ltd/The,TW0005876007,5876.TW,Taiwan
Shanghai Electric Group Co Ltd,CNE100000D55,601727.SS,China
Shanghai Electric Power Co Ltd,CNE000001G53,600021.SS,China
Shanghai Fosun Pharmaceutical Group Co Ltd,CNE000000X38,600196.SS,China
Shanghai International Airport Co Ltd,CNE000000V89,600009.SS,China
Shanghai M&G Stationery Inc,CNE100001V60,603899.SS,China
Shanghai Pharmaceuticals Holding Co Ltd,CNE000000C82,601607.SS,China
Shanghai Pharmaceuticals Holding Co Ltd,CNE1000012B3,2607.HK,Hong Kong
Shanghai Pudong Development Bank Co Ltd,CNE0000011B7,600000.SS,China
Shanghai Putailai New Energy Technology Co Ltd,CNE100002TX3,603659.SS,China
Shanghai RAAS Blood Products Co Ltd,CNE100000C31,002252.SZ,China
Shanghai Rural Commercial Bank Co Ltd,CNE100004QD7,601825.SS,China
Shanghai United Imaging Healthcare Co Ltd,CNE100005PN5,688271.SS,China
Shanjin International Gold Co Ltd,CNE0000012L4,000975.SZ,China
Shanxi Xinghuacun Fen Wine Factory Co Ltd,CNE000000DH5,600809.SS,China
Shell PLC,GB00BP6MXD84,SHEL.L,United Kingdom
Shenergy Co Ltd,CNE0000005Q7,600642.SS,China
Shengyi Technology Co Ltd,CNE000000XL5,600183.SS,China
Shennan Circuits Co Ltd,CNE100003373,002916.SZ,China
Shenwan Hongyuan Group Co Ltd,CNE100002FD4,000166.SZ,China
Shenzhen Inovance Technology Co Ltd,CNE100000V46,300124.SZ,China
Shenzhen Mindray Bio-Medical Electronics Co Ltd,CNE100003G67,300760.SZ,China
Shenzhen New Industries Biomedical Engineering Co Ltd,CNE100003T39,300832.SZ,China
Shenzhen Salubris Pharmaceuticals Co Ltd,CNE100000FW8,002294.SZ,China
Shenzhen Transsion Holdings Co Ltd,CNE100003P74,688036.SS,China
Shenzhou International Group Holdings Ltd,KYG8087W1015,KYG8087W1015.SG,Germany
Sherwin-Williams Co/The,US8243481061,SHW,United States
Shijiazhuang Yiling Pharmaceutical Co Ltd,CNE1000015S0,002603.SZ,China
Shimadzu Corp,JP3357200009,7701.T,Japan
Shimano Inc,JP3358000002,7309.T,Japan
Shin-Etsu Chemical Co Ltd,JP3371200001,4063.T,Japan
Shinhan Financial Group Co Ltd,KR7055550008,055550.KS,South Korea
Shin Kong Financial Holding Co Ltd,TW0002888005,,
Shionogi & Co Ltd,JP3347200002,4507.T,Japan
Shiseido Co Ltd,JP3351600006,4911.T,Japan
Shizuoka Financial Group Inc,JP3351500008,5831.T,Japan
Shopify Inc,CA82509L1076,SHOP,United States
Shoprite Holdings Ltd,ZAE000012084,SHP.JO,South Africa
Shree Cement Ltd,INE070A01015,SHREECEM.NS,India
Shriram Finance Ltd,INE721A01047,SHRIRAMFIN.BO,India
Siam Cement PCL/The,TH0003010Z12,SCVPF,United States
Siam Cement PCL/The,TH0003010R12,SCC-R.BK,Thailand
Sibanye Stillwater Ltd,ZAE000259701,SSW.JO,South Africa
Sichuan Chuantou Energy Co Ltd,CNE000000BQ0,600674.SS,China
Sichuan Kelun Pharmaceutical Co Ltd,CNE100000PW7,002422.SZ,China
Sichuan Road and Bridge Group Co Ltd,CNE000001DQ4,600039.SS,China
Siemens AG,DE0007236101,SIE.DE,Germany
Siemens Energy AG,DE000ENER6Y0,ENR.DE,Germany
Siemens Healthineers AG,DE000SHL1006,SHL.DE,Germany
Siemens Ltd,INE003A01024,SIEMENS.NS,India
Sieyuan Electric Co Ltd,CNE000001KM8,002028.SZ,China
SIG Group AG,CH0435377954,SIGN.SW,Switzerland
Sigma Healthcare Ltd,AU000000SIG5,SIG.AX,Australia
Sika AG,CH0418792922,SIKA.SW,Switzerland
Silergy Corp,KYG8190F1028,6415.TW,Taiwan
Silex Systems Ltd,AU000000SLX4,SLX.AX,Australia
Sime Darby Bhd,MYL4197OO009,4197.KL,Malaysia
Sims Ltd,AU000000SGM7,SGM.AX,Australia
Singapore Airlines Ltd,SG1V61937297,C6L.SI,Singapore
Singapore Exchange Ltd,SG1J26887955,S68.SI,Singapore
Singapore Technologies Engineering Ltd,SG1F60858221,S63.SI,Singapore
Singapore Telecommunications Ltd,SG1T75931496,Z74.SI,Singapore
Sino Biopharmaceutical Ltd,KYG8167W1380,1177.HK,Hong Kong
Sino Land Co Ltd,HK0083000502,0083.HK,Hong Kong
SinoPac Financial Holdings Co Ltd,TW0002890001,2890.TW,Taiwan
Sinopharm Group Co Ltd,CNE100000FN7,1099.HK,Hong Kong
Sinotruk Hong Kong Ltd,HK3808041546,3808.HK,Hong Kong
SITC International Holdings Co Ltd,KYG8187G1055,1308.HK,Hong Kong
SiteMinder Ltd,AU0000183543,SDR.AX,Australia
Skandinaviska Enskilda Banken AB,SE0000148884,SEB-A.ST,Sweden
Skanska AB,SE0000113250,SKA-B.ST,Sweden
SK Biopharmaceuticals Co Ltd,KR7326030004,326030.KS,South Korea
SK Bioscience Co Ltd,KR7302440003,302440.KS,South Korea
SKC Co Ltd,KR7011790003,011790.KS,South Korea
Skellerup Holdings Ltd,NZSKXE0001S8,SKL.NZ,New Zealand
SKF AB,SE0000108227,SKF-B.ST,Sweden
SK Hynix Inc,KR7000660001,000660.KS,South Korea
SK Inc,KR7034730002,034730.KS,South Korea
SK Innovation Co Ltd,KR7096770003,096770.KS,South Korea
SK Square Co Ltd,KR7402340004,402340.KS,South Korea
SK Telecom Co Ltd,KR7017670001,017670.KS,South Korea
SKYCITY Entertainment Group Ltd,NZSKCE0001S2,SKC.NZ,New Zealand
SKY Network Television Ltd,NZSKTE0001S6,SKT.NZ,New Zealand
Skyworks Solutions Inc,US83088M1027,SWKS,United States
SmartGroup Corp Ltd,AU000000SIQ4,SIQ.AX,Australia
SMC Corp,JP3162600005,6273.T,Japan
SM Investments Corp,PHY806761029,,
Smith & Nephew PLC,GB0009223206,SN.L,United Kingdom
Smiths Group PLC,GB00B1WY2338,SMIN.L,United Kingdom
SM Prime Holdings Inc,PHY8076N1120,,
Smurfit WestRock PLC,IE00028FXN24,SW,United States
Snam SpA,IT0003153415,SRG.MI,Italy
Snap Inc,US83304A1060,SNAP,United States
Snap-on Inc,US8330341012,SNA,United States
Snowflake Inc,US8334451098,SNOW,United States
Sociedad Quimica y Minera de Chile SA,US8336351056,SQM,United States
Sociedad Quimica y Minera de Chile SA,CLP8716X1082,SQM-B.SN,Chile
Societe Generale SA,FR0000130809,GLE.PA,France
Sodexo SA,FR0000121220,SW.PA,France
Sofina SA,BE0003717312,SOF.BR,Belgium
SoftBank Corp,JP3732000009,9434.T,Japan
SoftBank Group Corp,JP3436100006,9984.T,Japan
S-Oil Corp,KR7010950004,010950.KS,South Korea
Solventum Corp,US83444M1018,SOLV,United States
Sompo Holdings Inc,JP3165000005,8630.T,Japan
Sona Blw Precision Forgings Ltd,INE073K01018,SONACOMS.NS,India
Sonic Healthcare Ltd,AU000000SHL7,SHL.AX,Australia
Sonova Holding AG,CH0012549785,SOON.SW,Switzerland
Sony Group Corp,JP3435000009,6758.T,Japan
South32 Ltd,AU000000S320,S32.AX,Australia
Southern Copper Corp,US84265V1052,SCCO,United States
Southern Co/The,US8425871071,SO,United States
Southwest Airlines Co,US8447411088,LUV,United States
Spark New Zealand Ltd,NZTELE0001S4,SPK.NZ,New Zealand
Spartan Resources Ltd/Australia,AU0000294233,,
Spectris PLC,GB0003308607,SXS.L,United Kingdom
S&P Global Inc,US78409V1044,SPGI,United States
Spirax Group PLC,GB00BWFGQN14,SPX.L,United Kingdom
Spotify Technology SA,LU1778762911,SPOT,United States
