Name,Stock ID,Yahoo ticker,LC
EQUITABLE HOLDINGS INC,US29452E1010,EQH,United States
ERICSSON LM - B SHS,SE0000108656,ERIC-B.ST,Sweden
ERICSSON TELEFON,SE0000108649,ERIC-A.ST,Sweden
ERIE INDEMNITY CO,US29530P1021,ERIE,United States
ERSTE GROUP BANK AG,AT0000652011,EBS.VI,Austria
ESSENTRA PLC,GB00B0744359,ESNT.L,United Kingdom
ESSILORLUXOTTICA,FR0000121667,EL.PA,France
ESSITY AB SER B NPV,SE0009922164,ESSITY-B.ST,Sweden
ESTEE LAUDER COMPANIES,US5184391044,EL,United States
ETSY INC,US29786A1060,ETSY,United States
EURAZEO,FR0000121121,RF.PA,France
EUROFINS SCIENTIFIC,FR0014000MR3,ERF.PA,France
EURONET WORLDWIDE INC,US2987361092,EEFT,United States
EURONEXT NV,NL0006294274,ENX.PA,France
EVERBRIGHT SECURITIES CO LTD,CNE1000029M4,6178.HK,Hong Kong
EVERCORE INC COM USD 0.01 CLASS A,US29977A1051,EVR,United States
EVEREST GROUP LTD,BMG3223R1088,EG,United States
EVOLUTION AB,SE0012673267,EVO.ST,Sweden
EVOLUTION MINING LIMITED,AU000000EVN4,EVN.AX,Australia
EVONIK INDUSTRIES AG,DE000EVNK013,EVK.DE,Germany
EVS BROADCAST EQUIPMENT,BE0003820371,EVS.BR,Belgium
EXACT SCIENCES CORP,US30063P1057,EXAS,United States
EXELIXIS INC,US30161Q1040,EXEL,United States
EXOR NV,NL0012059018,EXO.AS,Netherlands
EXPEDIA GROUP INC,US30212P3038,EXPE,United States
EXPEDITORS INTL WASH INC,US3021301094,EXPD,United States
EXPENSIFY INC A,US30219Q1067,EXFY,United States
EXPERIAN GROUP LTD,GB00B19NLV48,EXPN.L,United Kingdom
EXTREME CO LTD,JP3161270008,6033.T,Japan
EXXON MOBIL CORPORATION,US30231G1022,XOM,United States
F.C.C. CO LTD,JP3166900005,7296.T,Japan
F5 NETWORKS INC,US3156161024,FFIV,United States
FABRINET,KYG3323L1005,FN,United States
FACTSET RESEARCH SYSTEMS INC,US3030751057,FDS,United States
FAIR ISAAC CORPORATION,US3032501047,FICO,United States
FAIRFAX FINL HOLDINGS LTD CAD,CA3039011026,FFH.TO,Canada
FANUC CORP NPV,JP3802400006,6954.T,Japan
FAR EAST SMARTER ENERGY CO A,CNE000000HQ7,600869.SS,China
FAST RETAILING CO LTD,JP3802300008,9983.T,Japan
FASTENAL CO,US3119001044,FAST,United States
FBD HOLDINGS PLC,IE0003290289,EG7.IR,Ireland
FDXEX CORP COM,US31428X1063,FDX,United States
FEDERAL BANK LTD,INE171A01029,FEDERALBNK.NS,India
FEDERATED HERMES COM NPV CLASS B,US3142111034,FHI,United States
FERGUSON ENTERPRISES INC,US31488V1070,FERG,United States
FERRARI NV COM,NL0011585146,RACE.MI,Italy
FERREXPO PLC,GB00B1XH2C03,FXPO.L,United Kingdom
FERROVIAL SE EUR0.01,NL0015001FS8,FER.MC,Spain
FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,FIS,United States
FIDELITY NATL FINL FNF GROUP,US31620R3030,FNF,United States
FIH MOBILE LTD COM USD0.04,KYG3472Y1017,2038.HK,Hong Kong
FILA HOLDINGS CORP,KR7081660003,081660.KS,South Korea
FINANCIAL PRODUCTS GROUP CO LTD,JP3166990006,7148.T,Japan
FINECOBANK BANCO FINECO SPA,IT0000072170,FBK.MI,Italy
FINEOS CORPORATION HOLDINGS PLC,AU0000054322,FCL.AX,Australia
FIRAN TECHNOLOGY GROUP CORP,CA3180931014,FTG.TO,Canada
FIRST ABU DHABI BANK PJSC,AEN000101016,,
FIRST BANCORP PUERTO RICO,PR3186727065,FBP,United States
FIRST CITIZENS BCSHS - CL A,US31946M1036,FCNCA,United States
FIRST HAWAIIAN INC,US32051X1081,FHB,United States
FIRST INTERNATIONAL BANK OF ISRAEL LTD,IL0005930388,FIBI.TA,Israel
FIRST QUANTUM MINERALS LTD,CA3359341052,FM.TO,Canada
FIRST SOLAR INC,US3364331070,FSLR,United States
FIRSTGROUP PLC,GB0003452173,FGP.L,United Kingdom
FIRSTRAND LTD,ZAE000066304,FSR.JO,South Africa
FISERV INC COM,US3377381088,FI,United States
FISHER & PAYKEL HEALTHCARE,NZFAPE0001S2,FPH.NZ,New Zealand
FISHER & PAYKEL HEALTHCARE CORPORATION LTD,NZFAPE0001S2,FPH.NZ,New Zealand
FIVERR INTERNATIONAL LTD,IL0011582033,FVRR,United States
FLEETPARTNERS GROUP LIMITED ORDINARY FULLY PAID,AU0000272924,FPR.AX,Australia
FLETCHER BUILDING LIMITED,NZFBUE0001S0,FBU.NZ,New Zealand
FLEX LTD COM,SG9999000020,FLEX,United States
FLIGHT CENTRE TRAVEL GROUP LIMITED,AU000000FLT9,FLT.AX,Australia
FLOWERS FOODS INC,US3434981011,FLO,United States
FLUIDRA SA,ES0137650018,FDR.MC,Spain
FLUTTER ENTERTAINM ORD,IE00BWT6H894,FLUT,United States
FLUTTER ENTERTAINMENT ORD SHS,IE00BWT6H894,FLUT,United States
FMC CORP,US3024913036,FMC,United States
FOOD & LIFE COMPANIES LTD,JP3397150008,3563.T,Japan
FOOT LOCKER INC,US3448491049,FL,United States
FORD MOTOR COMPANY,US3453708600,F,United States
FORESIGHT GROUP HOLDINGS LTD,GG00BMD8MJ76,FSG.L,United Kingdom
FORTESCUE METALS GROUP LTD,AU000000FMG4,FMG.AX,Australia
FORTINET INC COM,US34959E1091,FTNT,United States
FORTIVE CORP,US34959J1088,FTV,United States
FORTNOX AB,SE0017161243,,
FORTUNA MINING COR COM NPV,CA3499421020,FVI.TO,Canada
FORTUNE BRANDS HOME AND SECURITY,US34964C1062,FBIN,United States
FOSCHINI GP ZAR,ZAE000148466,TFG.JO,South Africa
FOSSIL GROUP INC,US34988V1061,FOSL,United States
FOX CORP,US35137L1052,FOXA,United States
FOX CORP COM,US35137L2043,FOX,United States
FOXSEMICON INTEGRATED TECHNOLOGY INC,TW0003413001,3413.TW,Taiwan
FRANCO NEVADA CORP,CA3518581051,FNV.TO,Canada
FRANKLIN RESOURCES INC,US3546131018,BEN,United States
FRASERS GROUP PLC,GB00B1QH8P22,FRAS.L,United Kingdom
FREAKOUT HOLDINGS INC,JP3826550000,6094.T,Japan
FREEPORT  MCMORAN INC,US35671D8570,FCX,United States
FREIGHTWAYS GROUP LTD,NZFREE0001S0,FRW.NZ,New Zealand
FRESENIUS MEDICAL CARE AG & CO,DE0005785802,FME.DE,Germany
FRESENIUS SE CO KGAA,DE0005785604,FRE.DE,Germany
FRESHWORKS ORD SHS CLASS A,US3580541049,FRSH,United States
FRONTDOOR INC,US35905A1097,FTDR,United States
FTAC OLYMPUS ACQUISITION CORP,US70451X1046,PAYO,United States
FUFENG GROUP LTD,KYG368441195,0546.HK,Hong Kong
FUJI ELECTRIC CO LTD,JP3820000002,6504.T,Japan
FUJI FILM HOLDINGS CORP,JP3814000000,4901.T,Japan
FUJIAN ANJOY FOODS CO LTD,CNE100002YQ7,603345.SS,China
FUJIAN FOXIT SOFTWARE DEVELOPMENT JOINT STOCK ORD SHS A,CNE100004348,688095.SS,China
FUJIKURA LIMITED,JP3811000003,5803.T,Japan
FUJITSU JPY,JP3818000006,6702.T,Japan
FUKUDA DENSHI CO LTD,JP3806000000,6960.T,Japan
FURUKAWA ELECTRIC NPV,JP3827200001,5801.T,Japan
FUTU HOLDINGS LTD,US36118L1061,US36118L1061.SG,Germany
FUTURE PLC,GB00BYZN9041,FUTR.L,United Kingdom
G-III APPAREL GROUP LIMITED,US36237H1014,GIII,United States
GALAXY ENTERTAINMENT GROUP LIMITED,HK0027032686,0027.HK,Hong Kong
GALDERMA GROUP N ORD SHS,CH1335392721,GALD.SW,Switzerland
GALP ENERGIA SGPS SA-B SHRS,PTGAL0AM0009,GALP.LS,Portugal
GAMEVIL INC,KR7063080006,063080.KQ,South Korea
GAP INC COM STK USD0.05,US3647601083,GAP,United States
GARMIN ORD,CH0114405324,GRMN,United States
GARTNER INC CL-A,US3666511072,IT,United States
GE AEROSPACE,US3696043013,GE,United States
GE HEALTHCARE HOLDING LLC,US36266G1076,GEHC,United States
GE VERNOVA ORS SHS,US36828A1016,GEV,United States
GEA GROUP AG,DE0006602006,G1A.F,Germany
GEBERIT AG-REG,CH0030170408,GEBN.SW,Switzerland
GEELY AUTOMOBILE HOLDINGS LIMITED,KYG3777B1032,0175.HK,Hong Kong
GENERAC HOLDINGS INC,US3687361044,GNRC,United States
GENERAL DYNAMICS CORP,US3695501086,GD,United States
GENERAL INTERFACE SOLUTION HOLDING LTD,KYG3808R1011,6456.TW,Taiwan
GENERAL MILLS INC,US3703341046,GIS,United States
GENERAL MOTORS CO,US37045V1008,GM,United States
GENERALI,IT0000062072,G.MI,Italy
GENESCO INC,US3715321028,GCO,United States
GENESIS MINERALS LTD,AU000000GMD9,GMD.AX,Australia
GENMAB AS,DK0010272202,GMAB.CO,Denmark
GENTERA SAB DE CV,MX01GE0E0004,GENTERA.MX,Mexico
GENTING SINGAPORE LTD,SGXE21576413,G13.SI,Singapore
GENTRACK GROUP LIMITED ORDINARY FULLY PAID,NZGTKE0002S9,GTK.NZ,New Zealand
GENUINE PARTS CO USD,US3724601055,GPC,United States
GENUIT GROUP PLC,GB00BKRC5K31,GB00BKRC5K31.SG,Germany
GENUS PLC,GB0002074580,GNS.L,United Kingdom
GENUSPLUS GROUP LTD ORDINARY FULLY PAID,AU0000117160,GNP.AX,Australia
GENWORTH FINANCIAL-A,US37247D1063,GNW,United States
GEORGE WESTON LTD,CA9611485090,WN.TO,Canada
GERON CORP,US3741631036,GERN,United States
GETINGE AB-B,SE0000202624,GETI-B.ST,Sweden
GFL ENVIRONMENTAL INC,CA36168Q1046,CA36168Q1046.SG,Germany
GILDAN ACTIVEWEAR INC,CA3759161035,CA3759161035.SG,Germany
GILEAD SCIENCES INC,US3755581036,GILD,United States
GIVAUDAN - REG,CH0010645932,GIVN.SW,Switzerland
GJENSIDIGE FORSIKR NOK,NO0010582521,GJF.OL,Norway
GLOBAL E ONLINE ORD,IL0011741688,GLBE,United States
GLOBAL PAYMENTS INC,US37940X1028,GPN,United States
GLOBE LIFE INC,US37959E1029,GL,United States
GLOBUS MEDICAL INC,US3795772082,GMED,United States
GMO INTERNET GROUP INC,JP3152750000,9449.T,Japan
GODADDY INC,US3802371076,GDDY,United States
GODREJ CONSUMER PRODUCTS LTD,INE102D01028,GODREJCP.NS,India
GOKURAKUYU HOLDINGS CO LTD,JP3387850005,2340.T,Japan
GOLD ROAD RESOURCES LTD,AU000000GOR5,GOR.AX,Australia
GOLDEN AGRI-RESOURCE LTD,MU0117U00026,E5H.SI,Singapore
GOLDEN OCEAN GROUP LTD,BMG396372051,,
GOLDMAN SACHS GROUP INC.,US38141G1040,GS,United States
GOODWIN ORD SHS,GB0003781050,GDWN.L,United Kingdom
GOOSEHEAD INSURANCE INC,US38267D1090,GSHD,United States
GPE BRUXELLES LAM NPV,BE0003797140,GBLB.BR,Belgium
GQG PARTNERS INC,AU0000180499,GQG.AX,Australia
GRAB HOLDINGS LTD,KYG4124C1096,GRAB,United States
GRACO INC,US3841091040,GGG,United States
GRAFTON GROUP UT 1 ORD 1C ORD AND 17A ORD,IE00B00MZ448,GFTU.L,United Kingdom
GRAINCORP LIMITED,AU000000GNC9,GNC.AX,Australia
GRAINGER W W INC,US3848021040,GWW,United States
GRANITE CONSTRUCTION INC,US3873281071,GVA,United States
GREAT WALL MOTOR COMPANY H,CNE100000338,2333.HK,Hong Kong
GREAT WEST LIFECO,CA39138C1068,GWO.TO,Canada
GREATLAND GOLD PLC,GB00B15XDH89,,
GREENCORE GROUP PLC,IE0003864109,GNC.L,United Kingdom
GREGGS PLC,GB00B63QSB39,GRG.L,United Kingdom
GRIFFON CORPORATION,US3984331021,GFF,United States
GRIFOLS SA,ES0171996087,GRF.MC,Spain
GRUPO CATALANA OCCIDENTE SA,ES0116920333,GCO.MC,Spain
GSK PLC,GB00BN7SWP63,GSK.L,United Kingdom
GUANGDONG LINGXIAO PUMP INA,CNE100002MZ3,002884.SZ,China
GUANGDONG TCL SMART HOME APPLIANCES ORD SHS A,CNE100001D05,002668.SZ,China
GUANGDONG VANWARD NEW ELECTRIC ORD SHS A,CNE100000ZT2,002543.SZ,China
GUANGSHEN RAILWAY CO LTD,CNE100000379,0525.HK,Hong Kong
GUANGZHO GUANGRI STOCK ORD SHS A,CNE000000JS9,600894.SS,China
GUANGZHOU AUTOMOBILE GROUP,CNE100000Q35,2238.HK,Hong Kong
GUIDEWIRE SOFTWARE INC,US40171V1008,GWRE,United States
GUODIAN NANJING AUTOMATION ORD SHS A,CNE0000010S3,600268.SS,China
GUOSHENG FINANCIAL HOLDING INC,CNE100001D21,002670.SZ,China
GUOTAI JUNAN SECURITIES CO LTD,CNE1000022F3,601211.SS,China
GUZMAN Y GOMEZ ORD SHS,AU0000336679,GYG.AX,Australia
GWA GROUP LIMITED,AU000000GWA4,GWA.AX,Australia
H & R BLOCK INCORPORATED,US0936711052,HRB,United States
H LUNDBECK A S SER B DKK1,DK0061804770,HLUN-B.CO,Denmark
HAIDILAO INTERNATIONAL HOLDING LTD,KYG4290A1013,6862.HK,Hong Kong
HAIER SMART HOME ADR,US40523H1068,HSHCY,United States
HAITIAN INTERNATIONAL HOLDINGS LTD,KYG4232C1087,1882.HK,Hong Kong
HALEON PLC,GB00BMX86B70,HLN.L,United Kingdom
HALLIBURTON CO,US4062161017,HAL,United States
HALMA PLC,GB0004052071,HLMA.L,United Kingdom
HALOZYME THERAPEUTICS INC,US40637H1095,HALO,United States
HAMAT GROUP LTD,IL0003840167,HAMAT.TA,Israel
HAMILTON LANE INC,US4074971064,HLNE,United States
HANA FINANCIAL GROUP,KR7086790003,086790.KS,South Korea
HANESBRANDS INC,US4103451021,HBI,United States
HANG SENG BANK,HK0011000095,0011.HK,Hong Kong
HANKYU HANSHIN HOLDINGS NPV,JP3774200004,9042.T,Japan
HANNOVER RUECK SE,DE0008402215,HNR1.DE,Germany
HANSEN TECHNOLOGIES LIMITED,AU000000HSN3,HSN.AX,Australia
HANWA CO LTD,JP3777800008,8078.T,Japan
HAREL INSURANCE INVESTMENTS AND FINANCIAL SERVICES LTD,IL0005850180,HARL.TA,Israel
HARGREAVES LANSDOWN PLC,GB00B1VZ0M25,,
HARTFORD FINANCIAL SERVICES GROUP INC,US4165151048,HIG,United States
HARVEY NORMAN HOLDINGS LTD,AU000000HVN7,HVN.AX,Australia
HASBRO INC,US4180561072,HAS,United States
HASHICORP INC,US4181001037,,
HAVAS NV,NL0015002AH0,HAVAS.AS,Netherlands
HAVELLS INDIA LTD,INE176B01034,HAVELLS.NS,India
HAYS PLC,GB0004161021,HAS.L,United Kingdom
HAYWARD HOLDINGS INC,US4212981009,HAYW,United States
HD HYUNDAI HEAVY INDUSTRIES CO LTD,KR7329180004,329180.KS,South Korea
HD HYUNDAI MARINE SOLUTION C,KR7443060009,443060.KS,South Korea
HDFC ASSET MANAGEMENT COMPANY LTD,INE127D01025,HDFCAMC.NS,India
HDFC BANK INR1,INE040A01034,HDFCBANK.NS,India
HDFC LIFE INSURANCE CO LTD,INE795G01014,HDFCLIFE.NS,India
HDHYUNDAI MARINE ENGINE,KR7071970008,071970.KS,South Korea
HEALIUS LTD ORDINARY FULLY PAID,AU0000033359,HLS.AX,Australia
HEICO CORP,US4228062083,HEI-A,United States
HEICO CORP COM,US4228061093,HEI,United States
HEIDELBERGCEMENT AG,DE0006047004,HEI.DE,Germany
HEINEKEN HOLDING NV,NL0000008977,HEIO.AS,Netherlands
HEINEKEN NV,NL0000009165,HEIA.AS,Netherlands
HELIA GROUP LIMITED ORDINARY FULLY PAID,AU0000251498,HLI.AX,Australia
HELLO GROUP INC,US4234031049,MOMO,United States
HELLOWORLD TRAVEL LIMITED,AU000000HLO6,HLO.AX,Australia
HEMNET GROUP AB,SE0015671995,HEM.ST,Sweden
HENAN PINGGAO ELECTRIC CO LTD,CNE000001774,600312.SS,China
HENGDIAN GROUP TOSPO LIGHTING CO LTD,CNE100002Y33,603303.SS,China
HENKEL AG & CO KGAA,DE0006048408,HEN.DE,Germany
HENKEL AG & CO KGAA NON VTG PREF,DE0006048432,HEN3.DE,Germany
HENNES & MAURITZ,SE0000106270,HM-B.ST,Sweden
HENRY SCHEIN CORP COM,US8064071025,HSIC,United States
HERMES INTERNATIONAL,FR0000052292,RMS.PA,France
HESS CORP,US42809H1077,,
HEWLETT PACKARD CO,US40434L1052,HPQ,United States
HEWLETT PACKARD ENTERPRISE CO,US42824C1099,HPE,United States
HEXAGON AB,SE0015961909,HEXA-B.ST,Sweden
HEXCEL CORP,US4282911084,HXL,United States
HF SINCLAIR CORPOR COM,US4039491000,DINO,United States
HIKARI TSUSHIN INC,JP3783420007,9435.T,Japan
HIKMA PHARMACEUTICALS PLC,GB00B0LCW083,HIK.L,United Kingdom
HILL SMITH HOLDINGS PLC,GB0004270301,HILS.L,United Kingdom
HILTON FOOD GROUP PLC,GB00B1V9NW54,HFG.L,United Kingdom
HILTON WORLDWIDE H COM,US43300A2033,HLT,United States
HIMS & HERS HEALTH ORD SHS CLASS A,US4330001060,HIMS,United States
HINDALCO INDUSTRIES LTD,INE038A01020,HINDALCO.BO,India
HINDUSTAN AERONAUT INR5 POST SUBD,INE066F01020,HAL.NS,India
HINDUSTAN UNILEVER LIMITED,INE030A01027,HINDUNILVR.NS,India
HINO MOTORS LTD,JP3792600003,7205.T,Japan
HIROSE ELECTRIC JPY,JP3799000009,6806.T,Japan
HISAMITSU PHARMACEUTICAL CO,JP3784600003,4530.T,Japan
HISCOX LTD,BMG4593F1389,HSX.L,United Kingdom
HISENSE KELON ELECTRICAL HOLDINGS CO LTD,CNE100000353,0921.HK,Hong Kong
HITACHI CONSTRUCTION MACHINE,JP3787000003,6305.T,Japan
HITACHI ENERGY INDIA LTD,INE07Y701011,POWERINDIA.NS,India
HITACHI NPV,JP3788600009,6501.T,Japan
HITE JINRO CO LTD,KR7000080002,000080.KS,South Korea
HITEVISION ORD A,CNE100003Q16,002955.SZ,China
HMC CAPITAL LTD,AU0000058943,HMC.AX,Australia
HOCHSCHILD MINING PLC,GB00B1FW5029,HOC.L,United Kingdom
HOEGH AUTOLINERS ORD SHS,NO0011082075,HAUTO.OL,Norway
HOKUHOKU FINANCIAL GROUP INC,JP3842400008,8377.T,Japan
HOLMEN AB SER B NPV,SE0011090018,HOLM-B.ST,Sweden
HOLOGIC INC,US4364401012,HOLX,United States
HOME DEPOT INC,US4370761029,HD,United States
HON HAI PRECISION INDUSTRY,TW0002317005,2317.TW,Taiwan
HONDA MOTOR CO LTD,JP3854600008,7267.T,Japan
HONEYWELL INTERNATIONAL INC,US4385161066,HON,United States
HONG KONG EXCHANGE & CLEARING,HK0388045442,0388.HK,Hong Kong
HONG LEONG BANK BHD,MYL5819OO007,5819.KL,Malaysia
HONG TAI ELECTRIC INDUSTRIAL ORD SHS,TW0001612000,1612.TW,Taiwan
HORIBA LTD,JP3853000002,6856.T,Japan
HORMEL FOODS CORPORATION,US4404521001,HRL,United States
HORNBACH HOLDINGS AG AND CO KGAA,DE0006083405,HBH.F,Germany
HOSHIZAKI CORP,JP3845770001,6465.T,Japan
HOWMET AEROSPACE I COM USD,US4432011082,HWM,United States
HOYA CORPORATION JPY,JP3837800006,7741.T,Japan
HSBC HOLDINGS PLC,GB0005405286,HSBA.L,United Kingdom
HUAZHU GROUP LIMIT SPONSORED,US44332N1063,HTHT,United States
HUAZHU GROUP LTD,KYG465871120,KYG465871120.SG,Germany
HUB24 LIMITED ORDINARY FULLY PAID,AU000000HUB4,HUB.AX,Australia
HUBBELL INC,US4435106079,HUBB,United States
HUBEI BIOCAUSE PHARMACEUTICAL CO LTD,CNE000000F48,000627.SZ,China
HUBSPOT INC,US4435731009,HUBS,United States
HUDBAY MINERALS INC,CA4436281022,HBM.TO,Canada
HUMANA INC,US4448591028,HUM,United States
HUNTINGTON INGALLS INDUSTRIES INC,US4464131063,HII,United States
HUSQVARNA AB - B SHARES,SE0001662230,HUSQ-B.ST,Sweden
HUT 8 CORP,US44812J1043,HUT,United States
HUTCHMED CHINA LTD,US44842L1035,HCM,United States
HYATT HOTELS CORP-CL A,US4485791028,H,United States
HYUNDAI CONSTRUCTION EQUIPMENT,KR7267270007,267270.KS,South Korea
HYUNDAI DEPT STORE CO,KR7069960003,069960.KS,South Korea
HYUNDAI ELECTRIC ENERGY SYST,KR7267260008,267260.KS,South Korea
HYUNDAI MARINE FIRE INC CO,KR7001450006,001450.KS,South Korea
HYUNDAI MIPO DOCKYARD,KR7010620003,010620.KS,South Korea
HYUNDAI MOBIS,KR7012330007,012330.KS,South Korea
HYUNDAI MOTOR CO LTD,KR7005380001,005380.KS,South Korea
HYUNDAI MOTOR INDIA LTD,INE0V6F01027,HYUNDAI.NS,India
IAMGOLD CORP,CA4509131088,IMG.TO,Canada
IBSTOCK PLC,GB00BYXJC278,IBST.L,United Kingdom
ICICI BANK INR2,INE090A01021,ICICIBANK.NS,India
ICICI LOMBARD GENERAL INSURANCE COMPANY LTD,INE765G01017,ICICIGI.NS,India
ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD,INE726G01019,ICICIPRULI.NS,India
ICL GROUP LTD,IL0002810146,ICL,United States
ICON PLC,IE0005711209,ICLR,United States
IDEAYA BIOSCIENCES INC,US45166A1025,IDYA,United States
IDEX CORP,US45167R1041,IEX,United States
IDEXX LABORATORIES INC,US45168D1046,IDXX,United States
IDREAMSKY TECHNOLOGY HOLDING,KYG470811079,1119.HK,Hong Kong
IES HOLDINGS INC COM,US44951W1062,IESC,United States
IG GROUP HOLDINGS PLC,GB00B06QFB75,IGG.L,United Kingdom
IGM FINANCIAL INC,CA4495861060,IGM.TO,Canada
IGO LIMITED ORDINARY FULLY PAID,AU000000IGO4,IGO.AX,Australia
IHI CORP,JP3134800006,7013.T,Japan
IIDA GROUP HOLDING NPV,JP3131090007,3291.T,Japan
IINO KAIUN KAISHA LTD,JP3131200002,9119.T,Japan
IJM CORPORATION BHD,MYL3336OO004,3336.KL,Malaysia
ILLINOIS TOOL WORKS,US4523081093,ITW,United States
ILLUMINA INC,US4523271090,ILMN,United States
ILUKA RESOURCES LIMITED,AU000000ILU1,ILU.AX,Australia
IMCD NV,NL0010801007,IMCD.AS,Netherlands
IMDEX LIMITED,AU000000IMD5,IMD.AX,Australia
IMMUNNOMEDICS INC,US45257U1088,IMNM,United States
IMPERIAL OIL LTD,CA4530384086,IMO.TO,Canada
INABATA & CO LTD,JP3146000009,8098.T,Japan
INCHCAPE PLC NEW,GB00B61TVQ02,GB00B61TVQ02.SG,Germany
INCITEC PIVOT LTD,AU000000IPL1,DNL.AX,Australia
INCYTE CORP,US45337C1027,INCY,United States
INDIAN HOTELS COMPANY LTD,INE053A01029,INDHOTEL.BO,India
INDITEX,ES0148396007,ITX.MC,Spain
INDRA SISTEMAS SA,ES0118594417,IDR.MC,Spain
INDUSIND BANK LTD,INE095A01012,INDUSINDBK.NS,India
INDUSTRIAL ALLIANCE INSURANCE AND FINANCIAL SERVICES INC,CA45075E1043,IAG.TO,Canada
INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CNE1000003G1,1398.HK,Hong Kong
INDUSTRIVARDEN AB,SE0000190126,INDU-A.ST,Sweden
INDUSTRIVARDEN AB SER C NPV,SE0000107203,INDU-C.ST,Sweden
INDUTRADE AB,SE0001515552,INDT.ST,Sweden
INFINEON TECHNOLOGIES AG,DE0006231004,IFX.DE,Germany
INFO EDGE INDIA,INE663F01024,NAUKRI.NS,India
INFOMEDIA LIMITED,AU000000IFM0,IFM.AX,Australia
INFORMA PLC,GB00BMJ6DW54,INF.L,United Kingdom
INFOSYS LTD,INE009A01021,INFY.NS,India
INFRATIL LIMITED,NZIFTE0003S3,IFT.NZ,New Zealand
ING GROEP NV,NL0011821202,INGA.AS,Netherlands
INGERSOLL RAND INC,US45687V1061,IR,United States
INGHAMS GROUP LIMITED,AU000000ING6,ING.AX,Australia
INKEVERSE GROUP LTD,KYG4809C1015,3700.HK,Hong Kong
INNOVENT BIOLOGICS INC,KYG4818G1010,1801.HK,Hong Kong
INNUOVO TECHNOLOGY CO LTD A,CNE000000SL5,000795.SZ,China
INPEX CORPORATION,JP3294460005,1605.T,Japan
INPOST SA,LU2290522684,INPST.AS,Netherlands
INSIGNIA FINANCIAL LTD,AU000000IFL2,IFL.AX,Australia
INSMED INC,US4576693075,INSM,United States
INSPIRE MEDICAL SYSTEMS INC,US4577301090,INSP,United States
INSULET CORP,US45784P1012,PODD,United States
INSURANCE AUSTRALIA GROUP LIMITED,AU000000IAG3,IAG.AX,Australia
INTACT FINANCIAL CORPORATION,CA45823T1066,IFC.TO,Canada
INTAPP INC,US45827U1097,INTA,United States
INTEGRAFIN HOLDINGS PLC,GB00BD45SH49,GB00BD45SH49.SG,Germany
INTEGRAL DIAGNOSTICS LTD,AU000000IDX2,IDX.AX,Australia
INTEL CORP,US4581401001,INTC,United States
INTERACTIVE BROKERS GRO-CL,US45841N1072,IBKR,United States
INTERCONTINENTAL EXCHANGE INC,US45866F1049,ICE,United States
INTERCONTINENTAL HOTELS GROUP PLC,GB00BHJYC057,IHG.L,United Kingdom
INTERDIGITAL INC,US45867G1013,IDCC,United States
INTERFACE INC,US4586653044,TILE,United States
INTERGLOBE AVIATION LTD,INE646L01027,INDIGO.NS,India
INTERNATIONAL BANCSHARES CORP,US4590441030,IBOC,United States
INTERNATIONAL BUSINESS MACHINES CORP CAP STK,US4592001014,IBM,United States
INTERNATIONAL PERSONAL FINANCE PLC,GB00B1YKG049,IPF.L,United Kingdom
INTERNETWORKING BROADBAND CO,JP3104940006,3920.T,Japan
INTERPUBLIC GROUP COS INC USD,US4606901001,IPG,United States
INTERTEK GROUP INC,GB0031638363,ITRK.L,United Kingdom
INTESA SANPAOLO S P A SPONSORED ADR,US46115H1077,ISNPY,United States
INTESA SANPAOLO SPA,IT0000072618,ISP.MI,Italy
INTERNATIONAL FLAVORS & FRAGRANCES INC,US4595061015,IFF,United States
INTL PAPER CO,US4601461035,IP,United States
INTUIT INC,US4612021034,INTU,United States
INTUITIVE SURGICAL INC,US46120E6023,ISRG,United States
INVESCO LIMITED,BMG491BT1088,IVZ,United States
INVESTEC PLC,GB00B17BBQ50,INVP.L,United Kingdom
INVESTMENT AB LATOUR,SE0010100958,LATO-B.ST,Sweden
INVESTOR AB SER B NPV,SE0015811963,INVE-B.ST,Sweden
IONQ INC,US46222L1089,IONQ,United States
IP GROUP PLC,GB00B128J450,IPO.L,United Kingdom
IPH LIMITED ORDINARY FULLY PAID,AU000000IPH9,IPH.AX,Australia
IPSEN PROMESSES SA,FR0010259150,IPN.PA,France
IQVIA HOLDINGS INC,US46266C1053,IQV,United States
IRESS LIMITED,AU000000IRE2,IRE.AX,Australia
IRHYTHM TECHNOLOGIES ORD SHS,US4500561067,IRTC,United States
ISETAN MITSUKOSHI HOLDINGS LTD,JP3894900004,JP3894900004.SG,Germany
ISRACARD LTD,IL0011574030,ISCD.TA,Israel
ISRAEL DISCOUNT BANK,IL0006912120,DSCT.TA,Israel
ISUZU MOTORS,JP3137200006,7202.T,Japan
ITAU UNIBANCO HOLDING SA,BRITUBACNPR1,ITUB4.SA,Brazil
ITOCHU CORP JPY,JP3143600009,8001.T,Japan
ITRON INC,US4657411066,ITRI,United States
ITV PLC - ORD SHS,GB0033986497,ITV.L,United Kingdom
IVANHOE MINES LTD COM NPV CL A,CA46579R1047,IVN.TO,Canada
IVE GROUP LIMITED ORDINARY FULLY PAID,AU000000IGL0,IGL.AX,Australia
